"Posted.Date","Facilities.Number","Rental.Price","House.Size","Floor","Area.Type","House.Locality","House.City","House.Furnishing","Tenant.Targeted","Bathroom.Number","Contact.Person","Rent.Per.Unit","Current.Floor","Total.Floor","Difference.Floor"
2022-04-30,1,6000,500,"1 out of 3","Super","Hayathnagar, NH 9","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",12,1,3,2
2022-06-14,2,12500,1200,"2 out of 6","Super","Mehdipatnam","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",10.42,2,6,4
2022-05-06,4,31000,2400,"2 out of 4","Super","Upparpally, Hyderabad Expressway","Hyderabad","Semi-Furnished","Bachelors/Family",4,"Owner",12.92,2,4,2
2022-05-25,2,7000,800,"3 out of 4","Super","Boduppal, NH 2 2","Hyderabad","Furnished","Bachelors/Family",2,"Owner",8.75,3,4,1
2022-06-24,2,22000,1300,"4 out of 5","Super","Basheer Bagh, NH 7","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",16.92,4,5,1
2022-04-30,2,17500,1400,"4 out of 6","Super","Miyapur, NH 9","Hyderabad","Furnished","Bachelors/Family",2,"Owner",12.5,4,6,2
2022-06-04,2,14000,650,"1 out of 3","Super","Padmarao Nagar, Hyderabad-Karimnagar Highway","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",21.54,1,3,2
2022-06-12,2,9500,103,"2 out of 4","Super","Boduppal, NH 2 2","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",92.23,2,4,2
2022-04-30,1,7000,950,"1 out of 5","Super","Kothapet","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner",7.37,1,5,4
2022-05-06,3,15000,1500,"3 out of 5","Super","RTC Colony-Chandanagar","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner",10,3,5,2
2022-06-30,3,15000,1550,"5 out of 5","Carpet"," in Miyapur, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",9.68,5,5,0
2022-07-06,2,10000,140,"2 out of 4","Super","Sivarampalli, Hyderabad Expressway","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",71.43,2,4,2
2022-07-06,3,14000,1800,"1 out of 2","Super","Kanchan Bagh","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",7.78,1,2,1
2022-07-08,4,85000,2550,"2 out of 3","Carpet","Banjara Hills, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",4,"Agent",33.33,2,3,1
2022-05-12,1,5500,500,"Ground out of 3","Super","Vikas Nagar-Bandlaguda Jagir","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",11,0,3,3
2022-05-12,2,14000,800,"Ground out of 3","Super","Kukatpally, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",17.5,0,3,3
2022-05-20,2,10000,800,"1 out of 2","Super","Kukatpally, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",12.5,1,2,1
2022-05-12,2,10000,1300,"2 out of 4","Super","Safilguda, Secunderabad","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",7.69,2,4,2
2022-05-12,2,13000,600,"2 out of 3","Super","Banjara Hills, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",21.67,2,3,1
2022-05-12,3,20000,1000,"2 out of 6","Super","Toli Chowki","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner",20,2,6,4
2022-06-10,3,25000,1000,"1 out of 4","Carpet","OU Colony-Shaikpet","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner",25,1,4,3
2022-05-12,1,7500,500,"2 out of 3","Super","Janachaitanya colony, Hyderabad Expressway","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner",15,2,3,1
2022-06-06,1,2e+05,8000,"Ground out of 4","Super"," Beeramguda, Ramachandra Puram, NH 9","Hyderabad","Unfurnished","Bachelors/Family",10,"Owner",25,0,4,4
2022-05-01,2,12000,1100,"2 out of 3","Carpet","Gangaram, Chandanagar, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",10.91,2,3,1
2022-07-03,2,9500,1100,"Ground out of 3","Carpet","Kanaka Durga Colony, Gudimalkapur","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",8.64,0,3,3
2022-05-06,2,12000,200,"1 out of 1","Carpet","railway employees housing colony Bollarum","Hyderabad","Unfurnished","Bachelors",2,"Owner",60,1,1,0
2022-05-25,2,10000,1800,"2 out of 3","Super","Boduppal, NH 2 2","Hyderabad","Unfurnished","Family",2,"Owner",5.56,2,3,1
2022-07-08,2,8000,190,"1 out of 1","Super","Gurramguda balaj homes p no 4","Hyderabad","Furnished","Bachelors/Family",2,"Owner",42.11,1,1,0
2022-07-02,3,16000,1350,"1 out of 3","Super","Saidabad","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",11.85,1,3,2
2022-07-06,2,12333,1200,"Ground out of 1","Super","Alwal","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",10.28,0,1,1
2022-06-19,1,9500,400,"3 out of 4","Carpet","Bharat Nagar, Moosapet","Hyderabad","Unfurnished","Bachelors",1,"Owner",23.75,3,4,1
2022-07-06,2,16000,1200,"Ground out of 4","Super","Manikonda, Outer Ring Road","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",13.33,0,4,4
2022-04-30,3,20000,1400,"4 out of 5","Super","Saidabad Colony, Sayeedabad","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner",14.29,4,5,1
2022-06-10,3,14000,1300,"2 out of 3","Carpet","Rock Town Colony","Hyderabad","Unfurnished","Bachelors",3,"Owner",10.77,2,3,1
2022-07-01,1,7500,400,"2 out of 2","Carpet","DNM Colony, Sanath Nagar","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",18.75,2,2,0
2022-06-06,1,13900,650,"1 out of 6","Super","Suraram","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",21.38,1,6,5
2022-04-30,1,5500,500,"2 out of 3","Super","Vidyanagar","Hyderabad","Unfurnished","Bachelors",1,"Owner",11,2,3,1
2022-04-30,2,9000,875,"4 out of 5","Super","Attapur","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",10.29,4,5,1
2022-06-24,1,4700,850,"3 out of 3","Super"," in Boduppal, NH 2 2","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",5.53,3,3,0
2022-05-06,3,30000,1730,"7 out of 9","Super","Nalagandla","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner",17.34,7,9,2
2022-05-31,3,16500,1500,"2 out of 6","Carpet","Kompally","Hyderabad","Semi-Furnished","Bachelors",3,"Owner",11,2,6,4
2022-06-29,3,24000,1600,"4 out of 4","Carpet","Akkineni Homes Yousufguda","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner",15,4,4,0
2022-06-18,2,9500,900,"1 out of 2","Super","Peerzadiguda, NH 2 2","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",10.56,1,2,1
2022-06-19,2,12000,925,"2 out of 2","Super","Chandanagar, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",12.97,2,2,0
2022-07-06,2,15000,1500,"2 out of 4","Super","LB Nagar, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",10,2,4,2
2022-06-21,3,22500,1600,"1 out of 3","Carpet","Tarnaka","Hyderabad","Semi-Furnished","Family",3,"Owner",14.06,1,3,2
2022-06-29,3,32000,1300,"2 out of 3","Carpet","Banjara Hills, NH 9","Hyderabad","Semi-Furnished","Bachelors",3,"Agent",24.62,2,3,1
2022-05-29,2,10000,1200,"Ground out of 3","Super","Sainikpuri","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",8.33,0,3,3
2022-06-14,2,13000,133,"1 out of 2","Super","Old Bowenpally","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",97.74,1,2,1
2022-07-06,2,7000,950,"Ground out of 1","Super","Rampally","Hyderabad","Unfurnished","Family",2,"Owner",7.37,0,1,1
2022-05-12,3,12000,1200,"3 out of 4","Super","Santosh Nagar","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner",10,3,4,1
2022-05-12,2,7500,950,"1 out of 2","Super","Kothapet","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",7.89,1,2,1
2022-07-06,2,15000,1095,"4 out of 5","Super","Gundlapochampally, Outer Ring Road","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",13.7,4,5,1
2022-07-06,1,8000,400,"3 out of 4","Super","Chanda Nagar","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",20,3,4,1
2022-06-17,3,25000,2210,"4 out of 5","Super","Nallagandla, Serilingampally","Hyderabad","Semi-Furnished","Family",3,"Owner",11.31,4,5,1
2022-06-11,3,26000,1450,"4 out of 5","Super","Madhapur","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Agent",17.93,4,5,1
2022-05-12,3,15000,192,"2 out of 4","Super","Bolarum, Medchal Road","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner",78.12,2,4,2
2022-07-06,1,3000,80,"Ground out of 2","Super","Rhoda Mistri Nagar","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner",37.5,0,2,2
2022-05-25,2,12500,1315,"Ground out of 2","Super","Aminpur","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",9.51,0,2,2
2022-07-06,3,42000,1600,"2 out of 5","Carpet","Jubilee Hills","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Agent",26.25,2,5,3
2022-05-07,2,20000,1450,"2 out of 6","Super","Somajiguda, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",13.79,2,6,4
2022-07-06,3,40000,1900,"2 out of 5","Carpet","Film Nagar","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Agent",21.05,2,5,3
2022-07-06,3,45000,2600,"2 out of 5","Carpet","Banjara Hills, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Agent",17.31,2,5,3
2022-05-12,1,8500,450,"Ground out of 1","Super","Hafeezpet, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",18.89,0,1,1
2022-06-01,2,15000,1000,"4 out of 5","Super","Somajiguda, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",15,4,5,1
2022-05-20,2,9000,100,"2 out of 3","Super","Chanchalguda","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",90,2,3,1
2022-05-12,2,14000,1100,"Ground out of 3","Super","Old Malakpet, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",12.73,0,3,3
2022-05-25,2,11000,1200,"2 out of 2","Super","Troop Bazaar, Koti","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",9.17,2,2,0
2022-05-16,2,10000,1400,"2 out of 4","Super","Ramachandra Puram, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",7.14,2,4,2
2022-06-02,3,55000,2000,"Ground out of 12","Carpet","Gachibowli","Hyderabad","Semi-Furnished","Family",3,"Agent",27.5,0,12,12
2022-07-02,2,10000,1070,"2 out of 5","Carpet","HMT Swarnapuri Colony","Hyderabad","Unfurnished","Family",2,"Owner",9.35,2,5,3
2022-05-16,2,25000,1450,"3 out of 3","Carpet","Camelot Layout","Hyderabad","Unfurnished","Family",2,"Owner",17.24,3,3,0
2022-05-16,2,27000,1230,"1 out of 6","Super","Puppalaguda","Hyderabad","Furnished","Bachelors/Family",2,"Owner",21.95,1,6,5
2022-06-22,2,12000,1000,"Ground out of 2","Super","LIG Colony","Hyderabad","Semi-Furnished","Bachelors",3,"Owner",12,0,2,2
2022-05-25,2,16000,1200,"1 out of 2","Super","Chintalakunta","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",13.33,1,2,1
2022-05-12,2,8000,150,"Ground out of 1","Super","Osman Nagar","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",53.33,0,1,1
2022-06-22,2,14000,850,"4 out of 6","Super","Serilingampally","Hyderabad","Semi-Furnished","Family",2,"Owner",16.47,4,6,2
2022-06-10,2,10000,1300,"Ground out of 1","Super","Nagaram","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",7.69,0,1,1
2022-07-10,4,150000,4761,"14 out of 18","Super","Kukatpally, NH 9","Hyderabad","Semi-Furnished","Family",5,"Agent",31.51,14,18,4
2022-06-22,2,16000,1250,"1 out of 5","Super","Pragathi Nagar, Kukatpally","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",12.8,1,5,4
2022-05-25,1,6000,100,"2 out of 3","Super","Borabanda","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",60,2,3,1
2022-06-24,3,26000,1550,"4 out of 5","Carpet","LB Nagar, NH 9","Hyderabad","Unfurnished","Bachelors",2,"Owner",16.77,4,5,1
2022-07-03,2,13000,1300,"2 out of 2","Carpet","Sainikpuri","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",10,2,2,0
2022-06-13,3,28000,1600,"5 out of 20","Carpet","Bandlaguda Jagir","Hyderabad","Semi-Furnished","Bachelors",2,"Owner",17.5,5,20,15
2022-06-22,2,8500,1200,"Ground out of 2","Super","Medipally","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner",7.08,0,2,2
2022-06-22,2,12500,1200,"2 out of 5","Super","Kompally","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",10.42,2,5,3
2022-06-22,3,25000,1970,"5 out of 9","Super","Kompally","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner",12.69,5,9,4
2022-06-28,2,10000,650,"4 out of 4","Carpet","Namalagundu","Hyderabad","Unfurnished","Bachelors",2,"Owner",15.38,4,4,0
2022-06-19,2,12000,1000,"4 out of 5","Super","Secunderabad","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner",12,4,5,1
2022-06-28,3,15000,1500,"1 out of 1","Super","Old Bowenpally","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner",10,1,1,0
2022-05-02,2,6000,1250,"Ground out of 1","Super","Ambedkar Nagar-Boduppal, Secunderabad","Hyderabad","Unfurnished","Family",2,"Owner",4.8,0,1,1
2022-07-06,3,30000,1940,"1 out of 5","Carpet","Hyder Nagar, NH 9","Hyderabad","Semi-Furnished","Bachelors",3,"Owner",15.46,1,5,4
2022-06-27,2,18000,700,"7 out of 8","Carpet","Rajendra Mandal","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",25.71,7,8,1
2022-06-02,2,8500,700,"2 out of 3","Super","Budwel","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner",12.14,2,3,1
2022-05-25,2,7500,100,"1 out of 3","Super","Amberpet","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",75,1,3,2
2022-05-20,1,12000,300,"2 out of 3","Super","Gachibowli","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner",40,2,3,1
2022-06-18,2,15000,980,"3 out of 5","Super","Langar Houz","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",15.31,3,5,2
2022-05-06,2,15500,800,"2 out of 2","Super","Prakash Nagar","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",19.38,2,2,0
2022-05-25,3,20000,1250,"2 out of 6","Super","Qutub Shahi Tombs","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",16,2,6,4
2022-07-06,2,11000,1000,"Ground out of 1","Carpet","Beeramguda, Ramachandra Puram, NH 9","Hyderabad","Semi-Furnished","Family",2,"Owner",11,0,1,1
2022-06-14,2,15000,1000,"Ground out of 4","Super","Mehdipatnam","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",15,0,4,4
2022-06-23,3,17000,1800,"Ground out of 1","Carpet","Bandlaguda Jagir","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner",9.44,0,1,1
2022-06-06,3,20000,2000,"1 out of 3","Carpet","Srisailam Highway","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner",10,1,3,2
2022-07-08,3,20000,1500,"1 out of 6","Super","Peeramcheru","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner",13.33,1,6,5
2022-07-08,2,12000,1050,"3 out of 4","Super","Uppal, NH 2 2","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner",11.43,3,4,1
2022-06-18,2,25000,1100,"1 out of 7","Super","Upparpally, Hyderabad Expressway","Hyderabad","Furnished","Bachelors/Family",2,"Owner",22.73,1,7,6
2022-07-08,2,11500,1000,"2 out of 3","Carpet","Attapur","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",11.5,2,3,1
2022-05-27,2,6500,700,"2 out of 3","Super","Meerpet","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",9.29,2,3,1
2022-05-21,1,10000,750,"1 out of 2","Super","Mallampet, Outer Ring Road","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",13.33,1,2,1
2022-06-29,1,6000,450,"2 out of 6","Super","Sainikpuri","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",13.33,2,6,4
2022-05-20,3,14000,1000,"1 out of 2","Super","Malakpet, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",14,1,2,1
2022-07-06,3,34000,1500,"2 out of 14","Carpet","Gachibowli","Hyderabad","Semi-Furnished","Family",3,"Agent",22.67,2,14,12
2022-05-15,2,15000,1550,"Ground out of 13","Super","LB Nagar, NH 9","Hyderabad","Furnished","Family",2,"Owner",9.68,0,13,13
2022-05-07,2,20000,1450,"2 out of 3","Super","LB Nagar, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",13.79,2,3,1
2022-07-05,2,9500,650,"3 out of 5","Carpet","Beeramguda, Ramachandra Puram, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",14.62,3,5,2
2022-05-23,2,10000,650,"3 out of 5","Carpet","Beeramguda, Ramachandra Puram, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",15.38,3,5,2
2022-06-06,3,30000,1500,"5 out of 5","Carpet","Kondapur","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Agent",20,5,5,0
2022-06-14,2,13000,900,"2 out of 3","Super","Puppalaguda","Hyderabad","Furnished","Bachelors/Family",2,"Owner",14.44,2,3,1
2022-07-06,3,45000,1645,"8 out of 19","Carpet","Kokapet, Outer Ring Road","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Agent",27.36,8,19,11
2022-05-06,2,8000,600,"4 out of 7","Super","Alijapur, Qutub Shahi Tombs","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",13.33,4,7,3
2022-07-08,2,25000,1250,"Ground out of 6","Super","Alkapur Township, Manikonda, Outer Ring Road","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",20,0,6,6
2022-07-01,2,12000,1300,"1 out of 2","Carpet","Sai Nagar-Uppal","Hyderabad","Semi-Furnished","Bachelors",2,"Owner",9.23,1,2,1
2022-05-23,2,19000,1000,"1 out of 3","Carpet","Manikonda, Outer Ring Road","Hyderabad","Semi-Furnished","Family",2,"Owner",19,1,3,2
2022-07-08,3,22000,1500,"4 out of 6","Super","Indra Nagar, Moti Nagar","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner",14.67,4,6,2
2022-07-08,2,15000,1150,"4 out of 5","Super","Suchitra Circle","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",13.04,4,5,1
2022-06-14,2,15000,110,"2 out of 3","Super","Mehdipatnam","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",136.36,2,3,1
2022-07-04,2,10000,103,"Ground out of 1","Super","Sainikpuri","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",97.09,0,1,1
2022-06-25,2,10000,1050,"4 out of 5","Carpet","Hayathnagar, NH 9","Hyderabad","Unfurnished","Bachelors",2,"Owner",9.52,4,5,1
2022-06-14,2,7000,60,"1 out of 6","Super","Model Town Colony, Nawab Saheb Kunta","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",116.67,1,6,5
2022-05-21,2,15000,1170,"2 out of 4","Super","Sitaphalmandi, Padmarao Nagar","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",12.82,2,4,2
2022-06-20,2,9500,167,"Ground out of 1","Super","Hari Hara Puram, B N Reddy Nagar","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",56.89,0,1,1
2022-05-25,1,6500,500,"2 out of 2","Super","in Bandlaguda Jagir","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner",13,2,2,0
2022-05-07,1,10000,600,"Ground out of 4","Super","Jubilee Hills","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",16.67,0,4,4
2022-06-22,1,8000,600,"1 out of 4","Super","Pragathi Nagar, Kukatpally","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",13.33,1,4,3
2022-05-12,1,3300,200,"Ground out of 2","Super","Moula Ali","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",16.5,0,2,2
2022-06-10,2,12000,600,"1 out of 2","Super","Upparpally, Hyderabad Expressway","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",20,1,2,1
2022-06-18,2,20000,900,"2 out of 4","Super","Himayath Nagar, NH 7","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",22.22,2,4,2
2022-07-08,2,12000,800,"Ground out of 6","Super","Bandlaguda Jagir","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",15,0,6,6
2022-05-31,3,20000,1000,"2 out of 4","Carpet","Opposite andhra mahila sabha","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",20,2,4,2
2022-06-14,3,70000,3200,"11 out of 15","Carpet","Financial District, Nanakram Guda","Hyderabad","Semi-Furnished","Family",3,"Agent",21.88,11,15,4
2022-05-05,2,10000,1400,"Ground out of 1","Super","Bheeram guda","Hyderabad","Furnished","Bachelors/Family",2,"Owner",7.14,0,1,1
2022-05-06,1,8500,550,"Ground out of 2","Super","Kukatpally, NH 9","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",15.45,0,2,2
2022-06-08,1,8000,540,"4 out of 4","Carpet","Sanath Nagar, NH 9","Hyderabad","Unfurnished","Family",1,"Owner",14.81,4,4,0
2022-06-14,1,8000,400,"Ground out of 3","Super","Nagole","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",20,0,3,3
2022-05-19,2,13000,1225,"2 out of 4","Super","Sun City, Bandlaguda, Chevella Road","Hyderabad","Unfurnished","Bachelors",2,"Owner",10.61,2,4,2
2022-06-29,3,15500,1430,"1 out of 1","Carpet","Dr A.S. Rao Nagar","Hyderabad","Furnished","Bachelors/Family",2,"Owner",10.84,1,1,0
2022-07-08,2,30000,1200,"2 out of 25","Super","Nanakaramguda","Hyderabad","Furnished","Bachelors/Family",2,"Owner",25,2,25,23
2022-06-18,2,10000,1197,"Ground out of 2","Super","Dammaiguda","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",8.35,0,2,2
2022-07-06,2,18000,1150,"2 out of 5","Carpet","Kondapur","Hyderabad","Semi-Furnished","Bachelors",2,"Agent",15.65,2,5,3
2022-05-06,1,12000,500,"4 out of 5","Super","Kondapur","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner",24,4,5,1
2022-05-25,2,9000,1200,"Ground out of 2","Carpet","Gandhamguda, Bairagiguda","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",7.5,0,2,2
2022-06-10,1,6000,500,"2 out of 4","Super","Gajularamaram","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",12,2,4,2
2022-05-29,3,32000,1600,"3 out of 6","Super","Raj Bhawan Road","Hyderabad","Furnished","Bachelors/Family",3,"Owner",20,3,6,3
2022-07-06,2,36000,1100,"1 out of 5","Super","Madhapur","Hyderabad","Furnished","Bachelors/Family",2,"Owner",32.73,1,5,4
2022-07-02,2,17000,1220,"1 out of 6","Super","Masab Tank","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",13.93,1,6,5
2022-06-02,3,20000,1500,"2 out of 5","Super","Habsiguda, NH 2 2","Hyderabad","Furnished","Bachelors/Family",3,"Owner",13.33,2,5,3
2022-06-18,1,9000,500,"4 out of 4","Super","KPHB Road","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner",18,4,4,0
2022-06-24,2,9500,850,"2 out of 3","Super","Dellapur","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",11.18,2,3,1
2022-05-20,2,7000,1000,"2 out of 3","Super","B N Reddy Nagar, Nagarjuna Sagar Road","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner",7,2,3,1
2022-05-18,3,17000,100,"1 out of 1","Carpet","Masab Tank","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner",170,1,1,0
2022-06-14,2,19500,1140,"Ground out of 5","Super","Miyapur, NH 9","Hyderabad","Furnished","Bachelors/Family",2,"Owner",17.11,0,5,5
2022-05-25,2,25000,1100,"2 out of 3","Super","Masab Tank","Hyderabad","Furnished","Bachelors/Family",2,"Owner",22.73,2,3,1
2022-06-06,3,14000,1400,"3 out of 4","Super","Bolarum, Medchal Road","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner",10,3,4,1
